1997,campfire,5/25/1997 14:30,A,Human,5/25/1997 14:30,0.1,,,,,0.1
1997,POWERLINE1,6/16/1997 20:15,A,Human,6/16/1997 20:15,0.1,,,,,0.1
1997,WELLESLEY,7/5/1997 13:00,A,Natural,7/5/1997 13:00,0.1,,,,,0.1
1997,BLUE,7/5/1997 13:00,A,Natural,7/5/1997 13:00,0.1,,,,,0.1
1997,LONG,7/5/1997 13:00,A,Natural,7/5/1997 13:00,0.1,,,,,0.1
1997,BALDY,7/5/1997 13:00,A,Natural,7/5/1997 13:00,0.1,,,,,0.1
1997,FITZHENRY,7/5/1997 13:00,A,Natural,7/5/1997 13:00,0.1,,,,,0.1
1997,CAT,7/5/1997 13:00,A,Natural,7/5/1997 13:00,0.1,,,,,0.1
1997,LILLIAN,7/5/1997 13:00,A,Natural,7/5/1997 13:00,0.1,,,,,0.1
1997,WOLF,7/5/1997 13:30,A,Natural,7/5/1997 13:30,0.1,,,,,0.1
1997,WINDY,7/5/1997 13:30,A,Natural,7/5/1997 13:30,0.1,,,,,0.1
1997,hurricane,7/5/1997 13:30,A,Natural,7/5/1997 13:30,0.1,,,,,0.1
1997,stokey,7/5/1997 14:00,A,Natural,7/5/1997 14:00,0.1,,,,,0.1
1997,Katmor,7/5/1997 14:00,A,Natural,7/5/1997 14:00,0.1,,,,,0.1
1997,surfer,6/9/1997 19:40,A,Human,6/9/1997 19:40,0.1,,,,,0.1
1997,elwha,6/13/1997 14:00,A,Human,6/13/1997 14:00,0.1,,,,,0.1
1997,mt watson,7/5/1997 15:00,A,Natural,7/5/1997 15:00,0.1,,,,,0.1
1997,mt watson2,7/5/1997 15:00,A,Natural,7/5/1997 15:00,0.1,,,,,0.1
1997,nfroad#1,7/5/1997 15:00,A,Natural,7/5/1997 15:00,0.1,,,,,0.1
1997,SMORES,6/18/1997 17:45,A,Human,6/18/1997 17:45,0.1,,,,,0.1
1997,HMWRCKR,6/22/1997 14:00,A,Human,6/22/1997 14:00,0.1,,,,,0.1
1997,BIG LEAF,8/6/1997 17:45,A,Human,8/6/1997 17:45,0.1,,,,,0.1
1997,DODGER#1,8/6/1997 10:00,A,Natural,8/6/1997 10:00,0.1,,,,,0.1
1997,DODGER#2,8/6/1997 15:00,A,Natural,8/6/1997 15:00,0.1,,,,,0.1
1997,DODGER#3,8/6/1997 15:00,A,Natural,8/6/1997 15:00,0.1,,,,,0.1
1997,BAGPIPE,8/6/1997 15:00,A,Natural,8/6/1997 15:00,0.1,,,,,0.1
1997,WINDFALL,8/6/1997 15:00,A,Natural,8/6/1997 15:00,0.1,,,,,0.1
1997,STRUNK,8/6/1997 15:00,A,Natural,8/6/1997 15:00,0.1,,,,,0.1
1997,JONI,8/6/1997 15:00,A,Natural,8/6/1997 15:00,0.1,,,,,0.1
1997,EAGLE,8/6/1997 13:41,B,Natural,8/6/1997 13:41,0.2,,,,,0.3
1997,OBSTRUCT,8/6/1997 15:00,A,Natural,8/6/1997 15:00,0.1,,,,,0.1
1997,ROCKY,8/6/1997 15:00,A,Natural,8/6/1997 15:00,0.1,,,,,0.1
1997,THIRD,8/6/1997 15:00,A,Natural,8/6/1997 15:00,0.1,,,,,0.1
1997,ANGELES,8/6/1997 15:00,A,Natural,8/6/1997 15:00,0.1,,,,,0.1
